block_id,gain_per_block,n_products,product_cumsum
860,4379.549999999999,3,7263
2307,4377.1,8,7271
2376,4377.04,4,7275
2462,4371.849999999999,4,7279
2164,4367.75,10,7289
1650,4365.9,4,7293
2702,4364.700000000001,8,7301
1544,4361.82,10,7311
2067,4360.099999999999,5,7316
1440,4358.15,10,7326
401,4354.55,1,7327
372,4347.0,5,7332
1055,4346.429999999999,8,7340
96,4333.65,1,7341
1193,4330.75,2,7343
2704,4321.0,2,7345
737,4320.3,10,7355
2217,4314.700000000001,5,7360
675,4312.8,3,7363
2770,4307.8,4,7367
1969,4307.7,4,7371
834,4302.6,8,7379
2228,4297.35,6,7385
763,4296.990000000001,9,7394
259,4281.049999999999,8,7402
1682,4272.539999999999,8,7410
2076,4268.549999999999,1,7411
1085,4266.09,5,7416
1262,4265.25,8,7424
629,4264.85,10,7434
1118,4263.65,9,7443
1550,4251.299999999999,4,7447
1792,4249.95,6,7453
2539,4238.25,9,7462
909,4236.200000000001,5,7467
719,4234.7,5,7472
2260,4220.0,9,7481
1953,4219.949999999999,6,7487
1708,4191.15,8,7495
2152,4186.349999999999,5,7500
1825,4182.9,3,7503
1046,4177.95,2,7505
1789,4157.43,4,7509
2693,4157.15,10,7519
543,4153.95,2,7521
22,4152.45,9,7530
2250,4146.200000000001,8,7538
994,4138.45,5,7543
1246,4131.55,5,7548
2458,4129.65,2,7550
2355,4126.150000000001,3,7553
43,4121.0,9,7562
2561,4119.75,6,7568
1886,4113.849999999999,7,7575
1484,4110.8,6,7581
2296,4094.7999999999997,9,7590
525,4091.68,6,7596
1012,4091.35,3,7599
1698,4089.2499999999995,9,7608
1656,4086.1,7,7615
1169,4081.4,5,7620
2505,4075.15,3,7623
1431,4074.15,5,7628
2728,4073.8,10,7638
1543,4069.3500000000004,8,7646
470,4068.1499999999996,6,7652
50,4061.979999999999,10,7662
733,4059.6499999999996,6,7668
1297,4049.0499999999997,7,7675
2175,4042.3999999999996,8,7683
827,4037.3199999999997,9,7692
389,4036.25,10,7702
2741,4028.2999999999997,9,7711
339,4026.2999999999997,4,7715
621,4024.2499999999995,2,7717
1175,4023.6000000000004,10,7727
18,4014.1000000000004,5,7732
28,4009.7999999999997,8,7740
2286,4009.0499999999997,5,7745
1576,4008.7,7,7752
1302,4002.35,10,7762
514,3996.4000000000005,4,7766
1627,3992.4,4,7770
1494,3992.0,10,7780
2626,3985.6,9,7789
1959,3984.3699999999994,2,7791
2265,3983.0,8,7799
951,3981.6499999999996,8,7807
2231,3981.0,7,7814
542,3979.7,8,7822
1807,3966.4500000000003,9,7831
1254,3962.8799999999997,8,7839
1010,3953.4,2,7841
243,3951.9000000000005,6,7847
2216,3942.9,8,7855
793,3933.45,6,7861
1778,3933.3500000000004,8,7869
1021,3927.6499999999996,10,7879
367,3925.9,5,7884
1417,3924.6999999999994,5,7889
772,3922.0499999999997,5,7894
1362,3919.6499999999996,9,7903
1137,3916.7000000000003,9,7912
1914,3914.0499999999997,7,7919
620,3907.9000000000005,5,7924
589,3903.7,9,7933
52,3893.4,5,7938
526,3893.15,6,7944
1448,3882.5499999999997,9,7953
1853,3880.0099999999998,5,7958
697,3874.5499999999997,8,7966
304,3874.1,10,7976
2685,3874.0,1,7977
1126,3866.5499999999997,1,7978
1823,3852.3499999999995,10,7988
1351,3851.25,10,7998
288,3851.05,8,8006
394,3845.6999999999994,9,8015
1945,3841.9499999999994,7,8022
2113,3840.2,9,8031
2330,3829.2999999999997,3,8034
1742,3828.2499999999995,7,8041
386,3821.9999999999995,6,8047
715,3806.84,8,8055
1337,3806.5500000000006,5,8060
1571,3801.7,10,8070
207,3790.05,10,8080
650,3789.2999999999997,4,8084
653,3788.7,5,8089
89,3784.85,7,8096
1295,3778.35,7,8103
1405,3775.2999999999997,9,8112
1215,3774.6600000000003,8,8120
624,3770.25,9,8129
684,3769.1,9,8138
1173,3768.1,7,8145
2689,3764.2,4,8149
2062,3764.15,10,8159
2097,3763.8999999999996,7,8166
2200,3763.7499999999995,5,8171
819,3761.1,1,8172
1386,3753.3,10,8182
575,3753.2000000000003,6,8188
1755,3749.05,10,8198
158,3748.25,3,8201
502,3747.6499999999996,10,8211
2054,3746.23,7,8218
796,3733.9500000000003,6,8224
2713,3729.6,1,8225
273,3729.4999999999995,7,8232
245,3728.93,6,8238
1073,3728.9,10,8248
2222,3728.16,5,8253
971,3718.0,4,8257
1064,3714.8,6,8263
100,3706.3999999999996,8,8271
286,3693.85,2,8273
1377,3683.8,9,8282
939,3683.7500000000005,8,8290
593,3682.1,8,8298
800,3680.5999999999995,7,8305
869,3680.0,5,8310
2440,3678.8999999999996,4,8314
801,3677.95,3,8317
2652,3662.19,4,8321
2211,3655.85,3,8324
1191,3655.75,4,8328
2378,3655.05,8,8336
1167,3653.7999999999997,3,8339
427,3651.7999999999997,3,8342
916,3649.0499999999997,1,8343
2650,3646.7299999999996,7,8350
2412,3645.1999999999994,9,8359
305,3644.5000000000005,9,8368
161,3635.4500000000003,1,8369
2647,3629.65,10,8379
324,3623.95,5,8384
1515,3621.9,4,8388
1379,3619.2,5,8393
701,3611.85,7,8400
615,3611.4000000000005,5,8405
1341,3609.9,5,8410
1001,3608.9500000000003,9,8419
1599,3607.0499999999997,1,8420
1430,3606.05,7,8427
2028,3601.23,9,8436
2064,3596.8999999999996,6,8442
1506,3596.4,1,8443
781,3596.4,3,8446
235,3593.999999999999,9,8455
890,3592.5999999999995,7,8462
1883,3590.6499999999996,10,8472
2629,3581.4,4,8476
1603,3581.1,6,8482
679,3579.4,7,8489
2386,3577.1899999999996,10,8499
1525,3576.5499999999997,5,8504
451,3573.4999999999995,6,8510
1296,3567.75,6,8516
1820,3566.1,8,8524
660,3559.8499999999995,10,8534
461,3555.15,4,8538
609,3552.7000000000003,6,8544
2388,3551.0000000000005,9,8553
2245,3548.3999999999996,6,8559
1780,3547.2999999999997,5,8564
1061,3535.15,6,8570
2679,3534.99,5,8575
1279,3530.7,6,8581
2577,3521.25,5,8586
81,3518.25,10,8596
2731,3517.35,4,8600
2683,3517.1,7,8607
1584,3516.2000000000003,9,8616
1011,3504.7999999999997,8,8624
2643,3504.5999999999995,6,8630
1136,3502.8999999999996,5,8635
886,3502.45,7,8642
1082,3501.5,9,8651
587,3495.85,2,8653
2383,3492.45,6,8659
255,3484.25,8,8667
536,3482.35,4,8671
1065,3473.6,9,8680
1398,3471.2999999999997,3,8683
1552,3462.11,7,8690
748,3460.0999999999995,10,8700
1009,3457.6400000000003,9,8709
2167,3456.45,4,8713
2153,3456.15,9,8722
1740,3453.75,5,8727
2025,3452.0,7,8734
134,3451.6500000000005,5,8739
1271,3443.21,7,8746
2531,3436.76,10,8756
407,3433.6499999999996,10,8766
1063,3425.84,8,8774
512,3421.6,4,8778
1991,3420.7,4,8782
149,3414.1,2,8784
1110,3412.6499999999996,10,8794
2404,3409.9500000000003,9,8803
2535,3398.4999999999995,8,8811
1612,3398.3,6,8817
1401,3395.9499999999994,9,8826
1739,3368.25,6,8832
1316,3366.79,5,8837
2185,3365.5999999999995,8,8845
2093,3357.85,4,8849
743,3357.1,4,8853
1505,3356.75,10,8863
265,3349.95,3,8866
2624,3347.5499999999997,6,8872
1420,3341.85,5,8877
739,3339.6499999999996,5,8882
193,3325.55,10,8892
1478,3325.25,10,8902
985,3321.6,3,8905
1462,3321.5999999999995,8,8913
865,3313.72,8,8921
282,3311.7,2,8923
2272,3311.5999999999995,9,8932
2384,3306.3799999999997,3,8935
2057,3302.25,4,8939
227,3300.7499999999995,9,8948
704,3296.1499999999996,10,8958
1568,3293.7000000000007,10,8968
1531,3288.95,10,8978
1381,3288.9499999999994,10,8988
2298,3286.5,8,8996
2710,3283.35,10,9006
2612,3278.9,7,9013
1300,3277.25,3,9016
2154,3276.28,8,9024
1358,3275.9,2,9026
2430,3268.25,5,9031
1161,3267.6499999999996,5,9036
1395,3257.3799999999997,9,9045
48,3247.6,8,9053
1450,3244.5,5,9058
1688,3237.3,5,9063
1485,3234.9000000000005,8,9071
1428,3233.6999999999994,7,9078
238,3232.85,6,9084
1031,3231.2999999999997,10,9094
1090,3227.1499999999996,10,9104
2441,3223.95,5,9109
446,3222.65,10,9119
1493,3217.85,10,9129
1844,3214.6,5,9134
707,3205.15,5,9139
78,3202.5499999999997,3,9142
1997,3192.2999999999997,4,9146
1400,3182.65,8,9154
1793,3170.9500000000003,6,9160
64,3168.3999999999996,2,9162
529,3166.55,10,9172
1014,3158.7699999999995,5,9177
782,3156.25,5,9182
321,3146.3999999999996,10,9192
1720,3137.84,7,9199
29,3122.8599999999997,3,9202
2315,3120.7999999999997,7,9209
2179,3119.35,4,9213
270,3114.2,8,9221
2504,3111.15,4,9225
130,3110.9399999999996,5,9230
1095,3108.75,8,9238
1936,3108.0,7,9245
1846,3105.0,6,9251
2392,3084.0500000000006,7,9258
326,3075.99,6,9264
1060,3074.7499999999995,9,9273
883,3071.0299999999997,2,9275
2570,3062.15,4,9279
2472,3057.35,8,9287
465,3057.15,6,9293
1866,3057.1,5,9298
348,3056.81,7,9305
1016,3030.5,1,9306
138,3029.4,6,9312
1848,3027.8,10,9322
1461,3025.55,8,9330
508,3024.38,6,9336
2205,3016.8,4,9340
1901,3014.5499999999993,10,9350
1045,3006.1500000000005,5,9355
1753,3003.85,5,9360
1238,3003.45,6,9366
1206,3000.6,7,9373
1003,2999.0,1,9374
2465,2998.2,3,9377
687,2997.45,8,9385
2107,2996.6499999999996,4,9389
1499,2995.35,7,9396
1672,2994.7499999999995,7,9403
1519,2979.4500000000003,9,9412
1812,2978.5,3,9415
2229,2977.65,8,9423
641,2976.35,3,9426
1951,2968.65,6,9432
2342,2966.0499999999997,7,9439
392,2965.7999999999997,4,9443
1837,2965.3,5,9448
2546,2958.7999999999997,5,9453
745,2949.8500000000004,6,9459
1762,2949.85,8,9467
833,2949.55,5,9472
887,2944.4,4,9476
2266,2943.0999999999995,3,9479
1380,2938.0499999999997,7,9486
1669,2936.2,8,9494
1384,2935.1,9,9503
1107,2935.05,3,9506
445,2927.1000000000004,7,9513
234,2923.9,5,9518
2690,2921.25,8,9526
2512,2919.15,7,9533
768,2916.2000000000003,3,9536
1216,2916.1000000000004,5,9541
2279,2915.3499999999995,10,9551
961,2913.0199999999995,10,9561
764,2906.4,2,9563
1674,2897.15,7,9570
1605,2892.5,3,9573
1170,2884.8500000000004,10,9583
438,2880.0499999999997,7,9590
2177,2879.7,6,9596
1968,2875.25,3,9599
1518,2874.5,10,9609
518,2868.3499999999995,7,9616
2092,2856.0,2,9618
1470,2847.6,7,9625
2129,2838.05,8,9633
1172,2830.7499999999995,7,9640
412,2829.55,6,9646
2294,2812.1,8,9654
2425,2807.65,10,9664
2662,2805.0999999999995,6,9670
703,2801.7500000000005,9,9679
1488,2795.05,9,9688
2509,2794.4500000000003,6,9694
2186,2790.0,3,9697
934,2785.3999999999996,2,9699
35,2779.8199999999997,8,9707
2352,2776.95,4,9711
2348,2774.1,6,9717
1966,2767.0499999999997,6,9723
2726,2756.55,1,9724
47,2755.4,4,9728
1113,2747.25,7,9735
2317,2746.95,6,9741
2438,2742.3499999999995,10,9751
2104,2738.9,7,9758
1159,2736.2,4,9762
2022,2733.8,5,9767
2073,2731.95,10,9777
824,2726.5999999999995,4,9781
1152,2724.4,7,9788
319,2716.35,6,9794
90,2716.25,10,9804
588,2714.6499999999996,6,9810
2426,2712.45,8,9818
1360,2711.5,4,9822
2199,2708.85,7,9829
1504,2708.35,2,9831
2212,2708.2,8,9839
1658,2705.9500000000003,4,9843
1242,2702.7,9,9852
2549,2701.8,6,9858
842,2701.1499999999996,6,9864
1654,2697.9,6,9870
1904,2696.55,6,9876
1443,2694.15,4,9880
2497,2693.95,4,9884
2311,2693.25,2,9886
2209,2689.4500000000003,7,9893
1639,2665.1000000000004,8,9901
601,2663.8,7,9908
1703,2660.95,9,9917
206,2652.75,5,9922
449,2647.7599999999998,7,9929
2049,2647.3500000000004,1,9930
2619,2646.9000000000005,5,9935
2564,2646.2999999999997,2,9937
1239,2641.9,5,9942
1429,2639.08,6,9948
735,2635.6,3,9951
2050,2632.5499999999997,10,9961
920,2627.65,3,9964
1231,2622.36,4,9968
1596,2621.1,3,9971
884,2611.6499999999996,4,9975
1411,2608.0,10,9985
1210,2606.95,10,9995
1093,2603.85,4,9999
1232,2595.55,3,10002
667,2593.5,2,10004
625,2588.35,4,10008
142,2584.2,5,10013
1838,2582.6,4,10017
1076,2581.3,6,10023
2085,2578.7999999999997,6,10029
1200,2575.73,6,10035
212,2574.0,9,10044
2424,2566.8,2,10046
97,2565.0,6,10052
881,2561.85,10,10062
1721,2561.7999999999997,6,10068
1779,2553.5899999999997,7,10075
1342,2546.6499999999996,4,10079
1602,2544.2500000000005,5,10084
1664,2542.4500000000003,7,10091
1553,2541.86,9,10100
336,2539.75,5,10105
1817,2534.2000000000003,6,10111
915,2532.75,4,10115
1140,2527.7999999999997,9,10124
895,2527.71,4,10128
182,2524.2,3,10131
2096,2524.15,10,10141
368,2520.5000000000005,10,10151
2346,2518.1000000000004,5,10156
1865,2513.0,3,10159
727,2512.65,3,10162
1287,2510.3,10,10172
1537,2507.5,6,10178
494,2505.8500000000004,9,10187
760,2505.6499999999996,4,10191
2750,2500.75,2,10193
178,2499.0,9,10202
598,2498.2999999999997,9,10211
1998,2497.5000000000005,5,10216
422,2494.35,6,10222
2445,2492.7,8,10230
877,2491.95,5,10235
1374,2490.75,8,10243
1181,2489.5000000000005,10,10253
2003,2488.1500000000005,3,10256
335,2487.1,9,10265
327,2485.1299999999997,6,10271
99,2485.05,7,10278
791,2482.55,7,10285
1818,2475.4999999999995,6,10291
2737,2473.9,10,10301
1006,2472.75,4,10305
340,2468.3499999999995,6,10311
2635,2461.5999999999995,7,10318
1774,2459.499999999999,10,10328
364,2459.4499999999994,7,10335
1891,2457.9500000000003,2,10337
252,2453.6000000000004,7,10344
2634,2452.85,8,10352
2579,2452.3,3,10355
1350,2439.2999999999997,5,10360
622,2435.9999999999995,8,10368
987,2432.2999999999997,5,10373
630,2421.5499999999997,2,10375
1922,2417.9500000000003,9,10384
634,2413.35,4,10388
1313,2410.2000000000003,8,10396
33,2408.45,1,10397
73,2400.85,7,10404
1464,2397.75,4,10408
2397,2397.0,1,10409
1704,2393.8999999999996,8,10417
1234,2390.5499999999997,5,10422
673,2385.7000000000003,7,10429
1330,2382.05,10,10439
1992,2380.0,5,10444
329,2379.7499999999995,10,10454
2170,2372.45,10,10464
166,2367.3500000000004,6,10470
1624,2361.75,5,10475
1598,2360.5499999999997,10,10485
1233,2355.5,6,10491
1990,2354.5499999999997,6,10497
120,2348.4,6,10503
2620,2346.5499999999997,6,10509
472,2337.0000000000005,3,10512
2091,2334.2500000000005,6,10518
112,2332.8900000000003,5,10523
1286,2328.85,7,10530
565,2328.45,4,10534
1541,2327.2499999999995,10,10544
838,2325.2499999999995,7,10551
1925,2321.5,5,10556
923,2318.75,8,10564
2011,2318.4500000000003,3,10567
2192,2317.1000000000004,3,10570
907,2310.75,8,10578
2487,2310.45,5,10583
2659,2309.25,8,10591
1545,2308.9,7,10598
2063,2307.3,8,10606
2687,2305.1,9,10615
104,2304.6,4,10619
306,2301.9,5,10624
2071,2297.75,5,10629
2471,2292.4500000000003,5,10634
901,2291.8500000000004,7,10641
236,2290.1,5,10646
1540,2289.1000000000004,3,10649
2447,2287.7999999999997,4,10653
352,2284.8999999999996,9,10662
654,2279.5000000000005,7,10669
2672,2278.6499999999996,6,10675
949,2278.45,6,10681
1139,2277.15,1,10682
1781,2272.0499999999997,1,10683
559,2270.6,3,10686
742,2270.5,3,10689
694,2270.0499999999997,7,10696
54,2269.7,8,10704
750,2267.4,3,10707
1947,2267.4,2,10709
659,2266.2000000000003,6,10715
2149,2250.85,4,10719
450,2248.55,7,10726
1878,2247.7,8,10734
2287,2244.5,5,10739
2774,2238.18,10,10749
2099,2237.5,5,10754
1449,2225.0,6,10760
2491,2224.5,5,10765
958,2222.2499999999995,7,10772
2545,2214.45,3,10775
2658,2205.75,2,10777
2338,2205.75,3,10780
210,2204.6499999999996,7,10787
1530,2203.2,2,10789
999,2202.35,6,10795
604,2201.5499999999997,5,10800
247,2201.1,3,10803
1665,2201.1,3,10806
2752,2199.8,9,10815
1035,2193.9500000000003,6,10821
1726,2192.35,8,10829
2086,2192.25,4,10833
297,2185.25,7,10840
2729,2169.5499999999997,6,10846
1168,2166.9,6,10852
718,2166.7,8,10860
1775,2159.95,9,10869
1773,2158.45,6,10875
1984,2153.1,5,10880
1455,2152.35,8,10888
931,2141.5,5,10893
1028,2139.2999999999997,10,10903
1375,2139.2,8,10911
855,2134.2,8,10919
977,2126.3,6,10925
244,2126.25,10,10935
455,2121.45,8,10943
1806,2121.05,5,10948
2053,2117.0999999999995,7,10955
1355,2112.3499999999995,5,10960
1872,2110.77,1,10961
2126,2102.4,5,10966
1693,2092.2,5,10971
2234,2084.95,3,10974
59,2079.25,9,10983
844,2077.56,10,10993
929,2066.5999999999995,10,11003
1322,2065.5,1,11004
710,2061.65,9,11013
220,2060.6,7,11020
31,2058.97,1,11021
264,2055.7,6,11027
1644,2047.85,7,11034
2411,2041.6,4,11038
1982,2037.45,1,11039
222,2034.8999999999999,1,11040
2343,2026.45,3,11043
2605,2021.0000000000002,5,11048
365,2020.5000000000002,8,11056
199,2016.1999999999998,2,11058
180,2014.7500000000002,9,11067
492,2012.75,4,11071
1320,2012.6000000000001,5,11076
1451,2006.6499999999999,3,11079
2573,2005.25,6,11085
1871,2000.0500000000002,6,11091
486,1998.0,3,11094
2563,1997.9499999999998,4,11098
1908,1995.2899999999997,9,11107
375,1995.0,2,11109
1890,1994.2999999999997,4,11113
1944,1992.1499999999999,3,11116
2453,1988.8000000000002,5,11121
1868,1987.6999999999998,8,11129
586,1976.65,9,11138
2403,1976.2,3,11141
1633,1967.2,7,11148
196,1962.3999999999999,4,11152
316,1954.5,5,11157
2034,1952.8899999999999,7,11164
2434,1951.15,6,11170
540,1950.7999999999997,5,11175
213,1947.3,9,11184
785,1946.25,2,11186
2530,1945.35,4,11190
121,1942.4999999999998,3,11193
1281,1935.65,4,11197
2393,1931.95,9,11206
2474,1925.1700000000003,10,11216
443,1924.5500000000002,3,11219
2218,1922.7499999999995,6,11225
2051,1920.3,6,11231
1406,1913.25,8,11239
1122,1912.7,3,11242
1459,1899.65,4,11246
1782,1899.4,3,11249
2197,1898.7000000000003,3,11252
2599,1895.7500000000002,3,11255
787,1894.05,9,11264
41,1892.05,5,11269
356,1891.8,7,11276
521,1890.4999999999998,3,11279
464,1889.1000000000001,9,11288
2292,1878.4699999999998,6,11294
1323,1877.6,4,11298
2655,1875.1499999999999,5,11303
143,1873.1,7,11310
797,1868.0499999999997,8,11318
133,1865.6,4,11322
2357,1864.3000000000002,6,11328
902,1859.9999999999995,8,11336
1306,1848.5500000000002,4,11340
1873,1845.35,8,11348
639,1842.45,2,11350
2285,1838.8999999999999,3,11353
215,1838.8500000000001,3,11356
155,1836.35,5,11361
1896,1835.05,10,11371
2692,1833.9,3,11374
2369,1831.7999999999997,6,11380
2036,1827.4,8,11388
720,1826.95,4,11392
2142,1826.6,4,11396
1365,1825.3999999999999,7,11403
2288,1821.1999999999998,4,11407
771,1819.75,7,11414
2100,1816.5,1,11415
67,1816.5,2,11417
1203,1813.0,2,11419
2565,1804.2000000000003,7,11426
2150,1798.5500000000002,3,11429
880,1798.2,2,11431
189,1796.9499999999998,8,11439
668,1796.3999999999999,5,11444
1764,1792.35,9,11453
1158,1792.3,8,11461
2238,1791.6,10,11471
2090,1790.5,3,11474
1024,1787.4499999999998,3,11477
1574,1785.8999999999999,3,11480
2409,1783.51,4,11484
274,1780.1,5,11489
754,1779.45,3,11492
1743,1776.9,10,11502
1805,1776.4499999999998,3,11505
1151,1774.3,3,11508
696,1768.6,2,11510
1766,1767.05,1,11511
437,1764.29,8,11519
354,1761.7,4,11523
1077,1759.9499999999998,3,11526
1938,1755.8,4,11530
395,1737.1,2,11532
1628,1736.25,4,11536
1785,1735.65,2,11538
415,1735.6499999999999,1,11539
233,1730.85,3,11542
563,1727.5,7,11549
747,1724.85,4,11553
164,1724.51,5,11558
481,1722.6,1,11559
2720,1722.6,2,11561
160,1720.45,6,11567
1949,1718.6499999999999,10,11577
2492,1718.5499999999997,9,11586
2151,1718.3999999999999,2,11588
2712,1717.8500000000001,2,11590
53,1713.2999999999997,9,11599
1979,1710.3,2,11601
980,1706.6499999999999,3,11604
1528,1696.9499999999998,3,11607
406,1693.9,5,11612
2457,1693.3500000000001,2,11614
945,1687.6499999999996,7,11621
1609,1687.3,2,11623
2132,1686.75,2,11625
1607,1680.95,3,11628
1101,1677.9,2,11630
37,1677.9,2,11632
1987,1677.2,2,11634
421,1671.25,10,11644
692,1670.8500000000001,7,11651
1898,1669.35,7,11658
2414,1667.4499999999998,6,11664
2295,1664.95,10,11674
1066,1660.1500000000003,8,11682
2322,1655.85,9,11691
1106,1652.6,2,11693
775,1652.3999999999999,6,11699
769,1647.1499999999999,2,11701
1091,1643.0299999999997,4,11705
2141,1642.6200000000001,6,11711
2603,1633.5999999999997,9,11720
722,1633.45,2,11722
896,1633.0499999999997,6,11728
1532,1629.1999999999998,2,11730
1052,1627.85,5,11735
101,1627.3,8,11743
1906,1626.3,2,11745
665,1619.25,5,11750
469,1618.2,5,11755
2707,1615.4999999999998,3,11758
2239,1615.0500000000002,7,11765
776,1612.05,7,11772
495,1608.7,5,11777
175,1603.9,7,11784
1843,1599.95,3,11787
1445,1599.75,4,11791
1491,1599.2,2,11793
61,1598.45,7,11800
458,1595.35,6,11806
1117,1594.05,6,11812
2585,1591.8500000000001,1,11813
1769,1588.2,6,11819
2765,1587.35,5,11824
214,1584.5,8,11832
2174,1584.4499999999998,4,11836
1333,1579.6,1,11837
2727,1572.7599999999998,6,11843
2144,1570.1999999999998,6,11849
2664,1569.7,4,11853
2553,1565.3,4,11857
2581,1563.2,7,11864
981,1561.75,6,11870
1145,1557.3999999999999,4,11874
1197,1548.45,2,11876
2718,1548.0,8,11884
2161,1545.75,3,11887
1030,1541.85,4,11891
1436,1539.2,6,11897
1796,1538.85,6,11903
1788,1527.45,2,11905
279,1523.0500000000002,5,11910
2214,1520.4999999999998,6,11916
1114,1519.55,2,11918
548,1518.1499999999999,10,11928
1512,1515.3999999999999,8,11936
2596,1515.1000000000001,2,11938
203,1515.0,8,11946
762,1512.1000000000001,7,11953
2116,1510.35,4,11957
1640,1507.2,6,11963
2262,1504.35,5,11968
734,1501.1999999999998,7,11975
250,1499.1,10,11985
224,1493.0500000000002,8,11993
1019,1491.75,1,11994
2325,1491.35,3,11997
2508,1481.5500000000002,2,11999
62,1481.35,7,12006
2040,1479.1499999999999,2,12008
2622,1478.2,8,12016
1745,1471.8999999999999,3,12019
381,1467.55,3,12022
591,1465.6,4,12026
2274,1465.55,5,12031
2681,1463.35,1,12032
2249,1461.6000000000001,4,12036
94,1458.2,8,12044
603,1453.2,1,12045
1178,1450.9,2,12047
289,1450.2499999999998,4,12051
2042,1438.8000000000002,7,12058
1565,1437.6,1,12059
1368,1436.3999999999999,3,12062
2060,1427.25,2,12064
2609,1427.25,1,12065
87,1415.6,7,12072
1119,1411.55,2,12074
1315,1407.6499999999999,1,12075
957,1407.6499999999999,3,12078
1975,1404.25,6,12084
2044,1400.51,4,12088
2095,1400.5,5,12093
1952,1399.95,1,12094
136,1398.25,3,12097
1129,1398.15,5,12102
179,1396.3000000000002,7,12109
452,1394.9999999999998,7,12116
1402,1394.45,5,12121
891,1393.75,3,12124
2358,1385.3999999999999,4,12128
2536,1372.6999999999998,3,12131
287,1372.61,10,12141
2547,1365.9500000000003,5,12146
825,1365.0,4,12150
874,1364.25,9,12159
573,1360.7,4,12163
602,1358.5500000000002,3,12166
1961,1358.4,5,12171
1715,1356.6,3,12174
2640,1355.1000000000001,7,12181
34,1354.05,9,12190
1439,1353.84,8,12198
1120,1353.1999999999998,2,12200
1282,1352.95,7,12207
1734,1351.6499999999999,5,12212
1328,1351.1,9,12221
2528,1346.1499999999999,5,12226
1426,1340.85,2,12228
2454,1336.7,8,12236
924,1336.55,5,12241
353,1333.05,2,12243
1676,1332.6900000000003,6,12249
816,1327.8999999999999,3,12252
1267,1327.55,5,12257
1885,1327.2500000000002,4,12261
1146,1324.6,2,12263
225,1323.45,1,12264
2516,1318.9,4,12268
1096,1309.75,7,12275
2490,1309.3999999999999,6,12281
749,1300.55,6,12287
2651,1298.1999999999998,5,12292
1111,1297.8900000000003,10,12302
1373,1294.1,6,12308
1548,1288.2499999999998,6,12314
46,1286.45,5,12319
12,1278.3,7,12326
2251,1273.55,8,12334
2572,1272.8,3,12337
1452,1272.0000000000002,9,12346
1289,1269.1000000000001,7,12353
1924,1260.09,7,12360
1655,1259.1899999999998,4,12364
1336,1257.8999999999999,2,12366
583,1257.8999999999999,1,12367
1535,1256.85,1,12368
1160,1253.54,2,12370
1517,1245.9499999999998,4,12374
2198,1245.6,10,12384
574,1238.7,4,12388
894,1232.3700000000001,5,12393
1414,1230.45,7,12400
552,1228.1499999999999,1,12401
922,1228.1499999999999,4,12405
1895,1227.3,2,12407
1134,1224.6499999999999,3,12410
2476,1224.6000000000001,6,12416
2744,1219.4,5,12421
2401,1217.55,7,12428
414,1215.8999999999999,5,12433
281,1214.1499999999999,6,12439
1690,1212.2,3,12442
998,1212.2,1,12443
2241,1207.7,8,12451
1044,1206.8500000000001,10,12461
1649,1205.99,4,12465
177,1201.8500000000001,5,12470
1257,1198.8000000000002,3,12473
114,1198.0,4,12477
509,1191.3999999999999,5,12482
682,1188.4,7,12489
172,1185.9999999999998,6,12495
818,1181.75,9,12504
2030,1178.65,4,12508
900,1178.25,4,12512
2124,1178.2,10,12522
955,1171.6499999999999,2,12524
2534,1171.55,8,12532
488,1169.0,10,12542
1821,1168.05,3,12545
541,1164.75,10,12555
685,1159.25,5,12560
1978,1158.5500000000002,4,12564
197,1153.81,6,12570
1687,1148.0,2,12572
1040,1145.8,5,12577
2190,1142.15,6,12583
2730,1138.95,3,12586
378,1138.5500000000002,5,12591
986,1137.25,8,12599
1839,1134.75,8,12607
2732,1134.3,3,12610
2112,1131.1499999999999,5,12615
1592,1128.0,9,12624
967,1117.5,5,12629
1199,1115.85,2,12631
485,1114.4,7,12638
2554,1110.74,3,12641
2714,1109.1,4,12645
738,1107.0,5,12650
475,1105.8,4,12654
1074,1104.65,8,12662
2075,1104.3,4,12666
689,1102.5500000000002,2,12668
647,1101.95,5,12673
1502,1098.9,1,12674
370,1098.1,3,12677
1088,1097.4,5,12682
974,1094.95,1,12683
788,1087.3,3,12686
623,1083.7,5,12691
1960,1080.9,9,12700
106,1078.6499999999999,3,12703
1799,1074.2999999999997,8,12711
1933,1073.4,4,12715
79,1073.1,2,12717
1996,1067.6999999999998,3,12720
2135,1066.1000000000001,4,12724
251,1064.6499999999999,3,12727
921,1064.4,5,12732
1015,1063.85,4,12736
864,1058.6999999999998,4,12740
1150,1058.6000000000001,1,12741
2111,1058.5,4,12745
382,1054.6999999999998,5,12750
211,1053.1000000000001,6,12756
2146,1052.7,3,12759
1999,1051.6,4,12763
476,1044.45,5,12768
2427,1044.1100000000001,7,12775
1663,1041.1,3,12778
1923,1038.0,1,12779
1864,1037.4,9,12788
1482,1036.45,9,12797
283,1035.3,7,12804
376,1027.8,4,12808
2402,1023.15,4,12812
698,1021.2,3,12815
1757,1019.55,7,12822
2204,1018.3,2,12824
857,1018.3,1,12825
547,1018.3,8,12833
2345,1017.5999999999999,4,12837
1310,1017.4499999999999,4,12841
2663,1013.6499999999999,6,12847
1503,1009.8,5,12852
1419,1009.6999999999999,7,12859
2353,1006.8000000000001,3,12862
