block_id,gain_per_block_pd,n_products,gain_per_block_pw,mean_gain_per_block,product_cumsum
1768,0.21856224556840256,6,0.16040914110314622,0.1894856933357744,4933
1192,0.19713975421032778,8,0.18056138587123635,0.18885057004078207,4941
2059,0.206587957976875,10,0.16951441565976738,0.18805118681832117,4951
1836,0.1973790864282826,5,0.17861354053309736,0.18799631348068999,4956
2702,0.2586910333958757,8,0.11670227244166494,0.1876966529187703,4964
533,0.18219277984371143,6,0.19280059250861623,0.18749668617616383,4970
1223,0.18355652191583174,3,0.19119097975149932,0.18737375083366553,4973
19,0.22401044030354533,9,0.15073542190838035,0.18737293110596284,4982
174,0.20170738701148555,8,0.17190637508255277,0.18680688104701915,4990
2420,0.1931704519540572,10,0.18036085272043267,0.18676565233724493,5000
1266,0.1915312520461774,8,0.18146111127450845,0.18649618166034293,5008
1116,0.2146110061210342,10,0.1583717242909816,0.1864913652060079,5018
1579,0.18887376128643313,6,0.18339157707291115,0.18613266917967214,5024
296,0.18968116884436392,6,0.18242420515343455,0.18605268699889924,5030
42,0.16639685345868913,6,0.20500236629117952,0.18569960987493433,5036
1053,0.23397840139625498,6,0.13700745715943455,0.18549292927784478,5042
612,0.15771541593004265,8,0.2129488266136902,0.18533212127186643,5050
1980,0.202158957234042,2,0.1683275267845445,0.18524324200929326,5052
2289,0.22609895258286858,10,0.1440643524249805,0.18508165250392455,5062
426,0.1796481816396062,4,0.19033136097838785,0.18498977130899702,5066
1744,0.17589382680927249,6,0.19361903514142934,0.1847564309753509,5072
1207,0.1184084859076222,3,0.25055681371539795,0.18448264981151008,5075
2763,0.20995531712647791,5,0.15896931308037635,0.18446231510342714,5080
652,0.237525937064658,6,0.13102301318438622,0.1842744751245221,5086
2482,0.18089225760274905,10,0.1873795129985588,0.18413588530065392,5096
2334,0.19124450495485412,9,0.17692505140333092,0.18408477817909252,5105
2196,0.14467181005150148,7,0.22332307494859666,0.18399744250004907,5112
1897,0.23519899570782488,3,0.1325192578669155,0.1838591267873702,5115
2481,0.20400362159318478,5,0.16284227666622988,0.18342294912970733,5120
36,0.1549021334435164,9,0.21193546575829603,0.1834187996009062,5129
1164,0.22381626510784608,8,0.14240126416098267,0.1831087646344144,5137
239,0.1552882259838021,5,0.21091007291385358,0.18309914944882782,5142
83,0.18531313008157604,7,0.1804504241944583,0.18288177713801718,5149
736,0.1782596032052453,9,0.18723512912998022,0.18274736616761278,5158
2594,0.2076590825447787,4,0.1573463314465392,0.18250270699565896,5162
2157,0.15334195832458414,2,0.21149830348954418,0.18242013090706416,5164
2273,0.21351820618244777,10,0.15102953719622572,0.18227387168933673,5174
1813,0.1614747380328245,8,0.20300104544615952,0.182237891739492,5182
2253,0.2366860164507032,7,0.12775699660163156,0.18222150652616736,5189
2102,0.14068218713521582,9,0.22315863776493772,0.18192041245007678,5198
310,0.2380046015005677,10,0.12559391234829667,0.1817992569244322,5208
831,0.19392005852350072,4,0.16945853375507683,0.18168929613928878,5212
2066,0.19751004179282405,5,0.16583957882690778,0.18167481030986593,5217
2130,0.18836348693494448,3,0.1747780098020604,0.18157074836850245,5220
2281,0.1987270235426134,9,0.1641577741355016,0.1814423988390575,5229
260,0.18301237979765125,9,0.17963091205150758,0.18132164592457942,5238
1994,0.17165538870035818,10,0.1909463293075189,0.18130085900393855,5248
1718,0.15550046398840356,4,0.2066574332291452,0.18107894860877438,5252
570,0.1675989333911342,8,0.1943345374234966,0.1809667354073154,5260
77,0.17587757028126047,5,0.1857164247345609,0.18079699750791067,5265
1614,0.20360804607822536,9,0.15750969912006058,0.18055887259914297,5274
139,0.21710367374954545,10,0.14323280829298163,0.18016824102126355,5284
2518,0.2234708138875905,7,0.13664195206990318,0.18005638297874682,5291
2077,0.1298715960072159,9,0.22995938535252392,0.1799154906798699,5300
2661,0.16103129607427416,8,0.19866418183811355,0.17984773895619385,5308
408,0.14494681631703832,7,0.21410657133766303,0.17952669382735068,5315
1222,0.20887606429456815,9,0.14995467950791833,0.17941537190124324,5324
1051,0.18294915996649336,10,0.17535821905171886,0.1791536895091061,5334
1302,0.2507284956615389,10,0.10701384748250681,0.17887117157202284,5344
649,0.22041819918310937,10,0.13718205468940092,0.17880012693625513,5354
2710,0.26898683447016125,10,0.08778940275880139,0.1783881186144813,5364
1383,0.23385015545304896,8,0.12286265083435159,0.17835640314370027,5372
1319,0.20702462638208696,4,0.1463758312099101,0.17670022879599853,5376
834,0.23830715354968046,8,0.11504185795301107,0.17667450575134577,5384
2389,0.1903684587230947,8,0.16248666454547156,0.17642756163428314,5392
2365,0.20964689466447184,9,0.14289831899744124,0.17627260683095652,5401
2278,0.16029839760306522,7,0.19223455426828126,0.17626647593567324,5408
2088,0.20242177110356982,9,0.14949612703641413,0.175958949069992,5417
2697,0.19991239537682393,6,0.15162712598562042,0.1757697606812222,5423
1227,0.20388847118643288,7,0.14761245230653228,0.17575046174648257,5430
544,0.1310840620547799,3,0.21986855720408657,0.17547630962943322,5433
637,0.16050160420321552,9,0.1903113076633075,0.1754064559332615,5442
253,0.20164642503144045,8,0.1490094999237974,0.17532796247761892,5450
456,0.2287067706181318,6,0.12193485078996695,0.17532081070404937,5456
1050,0.15125434918570585,9,0.19909973984165896,0.1751770445136824,5465
1059,0.1822401947170799,8,0.16786228987468016,0.17505124229588004,5473
131,0.22910415241398135,8,0.1207944856057304,0.17494931900985589,5481
702,0.15703806059620806,5,0.1921976561685334,0.17461785838237073,5486
1783,0.1870878010562226,9,0.16196795212872628,0.17452787659247443,5495
2224,0.18970013479371126,7,0.15873803151311616,0.17421908315341372,5502
1578,0.1910887132280722,5,0.1572540861971695,0.17417139971262086,5507
309,0.18103224437174154,6,0.16726069042226935,0.17414646739700546,5513
1514,0.19294466684277886,9,0.1550156014791325,0.17398013416095567,5522
2062,0.24725050180740965,10,0.10064491461298439,0.173947708210197,5532
1453,0.21479614991228235,8,0.13289064526220376,0.17384339758724304,5540
1808,0.20012237553031265,10,0.1458330548150683,0.17297771517269048,5550
761,0.22277991144707923,9,0.12217816434627526,0.17247903789667723,5559
802,0.1805106807646889,4,0.1641283626067171,0.172319521685703,5563
875,0.1749021786005386,8,0.16865105360117424,0.17177661610085643,5571
2260,0.22975892923668814,9,0.11283331951882739,0.17129612437775776,5580
1965,0.18667009860035796,9,0.1558637230182645,0.17126691080931122,5589
2305,0.16222660245338089,5,0.18013090804084458,0.17117875524711273,5594
1261,0.15728055380572087,10,0.18498086913741327,0.17113071147156705,5604
56,0.1727278679789296,6,0.1694866083961893,0.17110723818755946,5610
1235,0.17643977520834306,10,0.16560562348430358,0.1710226993463233,5620
755,0.11828204624530643,5,0.22341130953495023,0.17084667789012833,5625
1815,0.18057841629807234,8,0.16078614342665698,0.17068227986236467,5633
655,0.15038868906906533,7,0.18995034799186106,0.1701695185304632,5640
379,0.17679425783304992,7,0.16348398274880144,0.17013912029092568,5647
129,0.12848301757285516,7,0.2114180902292227,0.16995055390103891,5654
2623,0.21814228526142518,10,0.1209883343181739,0.16956530978979956,5664
1478,0.24993057107828182,10,0.08890971462795752,0.16942014285311968,5674
1600,0.18246101255590982,10,0.15591505950487028,0.16918803603039007,5684
1804,0.15983553812494486,9,0.1783702269767889,0.16910288255086686,5693
2310,0.1521656178948247,5,0.18589957834562823,0.16903259812022647,5698
2236,0.1898152852004632,4,0.14795068488755442,0.1688829850440088,5702
2429,0.20239151589865848,6,0.135018970436066,0.16870524316736224,5708
2120,0.17545083642094467,9,0.16149469389282972,0.1684727651568872,5717
1293,0.18944499761796696,9,0.14739320272832035,0.16841910017314365,5726
2302,0.16105929342807265,7,0.17564832367654798,0.1683538085523103,5733
2184,0.19648723523873377,8,0.14007374272398887,0.16828048898136133,5741
2544,0.21239605417939522,8,0.12399633158022798,0.1681961928798116,5749
2649,0.12160560308332143,6,0.21470817079007384,0.16815688693669764,5755
664,0.20240732085644794,7,0.1338893003532057,0.16814831060482682,5762
619,0.20963921797068846,7,0.1259134285019104,0.16777632323629943,5769
1460,0.1700297358991552,8,0.16545589206503686,0.16774281398209603,5777
1717,0.15692742589168174,10,0.17848653620425503,0.16770698104796838,5787
2039,0.1533600211334863,9,0.18186485135145974,0.16761243624247302,5796
594,0.190414067315573,8,0.1444905522148218,0.1674523097651974,5804
16,0.14741735700464437,6,0.1873861974369189,0.16740177722078164,5810
2215,0.21029399479339522,7,0.12446691604078042,0.16738045541708782,5817
2340,0.18168250549222276,10,0.15279556581096942,0.1672390356515961,5827
766,0.1286726770663287,6,0.20555583778739736,0.16711425742686303,5833
1473,0.11419082002894557,6,0.2199755082178485,0.16708316412339702,5839
1892,0.1744424801139762,6,0.1595671692473055,0.16700482468064085,5845
1189,0.16977911442563642,4,0.16420055454100638,0.1669898344833214,5849
1477,0.17419998690446342,10,0.1596310724780282,0.16691552969124582,5859
198,0.20172093411816217,10,0.13127033740371066,0.1664956357609364,5869
1434,0.1919218602886887,7,0.1405951289160782,0.16625849460238346,5876
103,0.20159043032384344,9,0.13033184225794978,0.1659611362908966,5885
858,0.1976500285618164,6,0.13411657125744977,0.16588329990963308,5891
1468,0.1765910512328995,9,0.15515517255209177,0.16587311189249565,5900
2464,0.17879471391897464,8,0.15254022026561279,0.1656674670922937,5908
497,0.17467187778703486,6,0.15564179966470856,0.16515683872587172,5914
2061,0.18559761932178662,6,0.14444269163616333,0.16502015547897497,5920
1467,0.15301456991323067,5,0.1764558038304505,0.16473518687184058,5925
616,0.11656382154847932,6,0.21273358769849435,0.16464870462348682,5931
1258,0.17448221829356117,6,0.15433566040914107,0.16440893935135112,5937
1062,0.1966452848166285,7,0.13118611348037312,0.1639156991485008,5944
350,0.15816924400371185,4,0.16948928217153336,0.1638292630876226,5948
777,0.17671749089521527,6,0.15070868415493988,0.16371308752507757,5954
2708,0.16227853302897488,9,0.16495723296337195,0.1636178829961734,5963
1989,0.1444324778335465,7,0.18225655943936275,0.16334451863645463,5970
1763,0.2028859852923577,5,0.12284393440694324,0.1628649598496505,5975
1953,0.21254733020395156,6,0.11283198263115533,0.16268965641755345,5981
853,0.1751753785851852,5,0.14985441293251658,0.1625148957588509,5986
1002,0.1624275512024185,7,0.16252409740028823,0.16247582430135338,5993
2756,0.17609206613697473,6,0.14832367654804904,0.16220787134251188,5999
1011,0.2293005854607934,8,0.09371047825819578,0.1615055318594946,6007
1180,0.14530626621419326,1,0.17762424365579954,0.16146525493499642,6008
657,0.18172540466336556,6,0.14023817990764784,0.1609817922855067,6014
1754,0.14755734377363677,10,0.17403068959339893,0.16079401668351784,6024
433,0.12132788739644923,5,0.20014277960337218,0.1607353334999107,6029
1668,0.14292874899243382,5,0.17839161717954133,0.16066018308598756,6034
2339,0.16170052314410271,10,0.1596120886730855,0.1606563059085941,6044
1153,0.1384356252779978,6,0.18263356176287354,0.16053459352043567,6050
1108,0.1722446878407943,8,0.14795202177522643,0.16009835480801038,6058
2046,0.1262816127378928,5,0.19386475509554735,0.16007318391672007,6063
2398,0.12763406555444914,2,0.19243963283716975,0.16003684919580946,6065
2134,0.17610561324365143,9,0.14377692157549538,0.1599412674095734,6074
1914,0.2150851548547184,7,0.1046529038537124,0.1598690293542154,6081
1099,0.16162827190849374,8,0.1576899115782494,0.15965909174337156,6089
263,0.1764849322305987,7,0.142754202506397,0.15961956736849786,6096
1636,0.10114044059706608,7,0.21778033866038501,0.15946038962872555,6103
2743,0.1421859159763286,10,0.17625393379197496,0.15921992488415176,6113
943,0.1693659276719974,3,0.14903623767723786,0.15920108267461763,6116
1157,0.15967297284482457,7,0.1570321628436135,0.15835256784421903,6123
1558,0.1532155186622683,8,0.16339574816244792,0.1583056334123581,6131
640,0.18070034025816262,9,0.1357959695510464,0.1582481549046045,6140
1450,0.2295557226365378,5,0.08675064103763873,0.15815318183708826,6145
1629,0.1557307648019073,10,0.1603342753935129,0.1580325200977101,6155
43,0.20505126450951558,9,0.11018628192821982,0.1576187732188677,6164
2200,0.21409395821620716,5,0.10063421951160818,0.15736408886390768,6169
1440,0.1981422401044029,10,0.11652714015662974,0.15733469013051632,6179
2722,0.12292644598429879,9,0.19126450857346064,0.1570954772788797,6188
2263,0.17992138162425278,5,0.1341874263040671,0.15705440396415993,6193
243,0.20828902300524493,6,0.1056649278214346,0.15697697541333977,6199
2462,0.19699525173910973,4,0.1168934473787643,0.15694434955893702,6203
186,0.14326291095712557,4,0.1702860672240597,0.15677448909059263,6207
2282,0.14344579689726092,6,0.1696791202209608,0.15656245855911086,6213
1173,0.2120189930435606,7,0.10075052873907428,0.15638476089131742,6220
2736,0.19029394963637294,5,0.12202442226399253,0.15615918595018274,6225
1746,0.17791866768721523,9,0.13405908508755274,0.15598887638738398,6234
991,0.15550272183951636,7,0.15631291727606458,0.15590781955779048,6241
878,0.1725364022045657,7,0.13897990123073878,0.15575815171765223,6248
491,0.1528113633130803,3,0.15742520781918862,0.15511828556613444,6251
810,0.1815673550854709,9,0.1285364021144215,0.15505187859994618,6260
2014,0.16998457887689958,8,0.1398812308992174,0.1549329048880585,6268
1198,0.11291739200133653,9,0.19659334283414837,0.15475536741774246,6277
2136,0.1321023529066446,7,0.17717103873498338,0.154636695820814,6284
338,0.15233721457939609,9,0.15680890260238553,0.15457305859089082,6293
2531,0.21689053260449886,10,0.0918912415141055,0.15439088705930218,6303
951,0.20219282500073366,8,0.10646037598628888,0.15432660049351127,6311
2519,0.1584808274572757,5,0.15004425098194402,0.15426253921960986,6316
1078,0.17803065710240928,5,0.12984735416560828,0.15393900563400878,6321
568,0.13902266656732112,3,0.16872057176011954,0.15387161916372033,6324
632,0.1509825039117269,7,0.15672868934206408,0.1538555966268955,6331
1217,0.15344581947577207,4,0.1539319203321898,0.15368886990398095,6335
794,0.18807448199250837,5,0.11900171923754621,0.1535381006150273,6340
1215,0.2057778409976088,8,0.10092592840164383,0.1533518846996263,6348
589,0.2022266927674254,9,0.10437616810560342,0.1533014304365144,6357
169,0.1793478874416062,9,0.12722892597118202,0.1532884067063941,6366
38,0.1772706644178469,5,0.1292636690080026,0.15326716671292473,6371
2500,0.17389969270646344,5,0.13238663860985067,0.15314316565815705,6376
2235,0.1392710301897271,2,0.16626203533126738,0.15276653276049723,6378
2558,0.18572857468632792,7,0.11977042964896002,0.15274950216764396,6385
2597,0.18408034337399715,9,0.12109261155659178,0.15258647746529447,6394
393,0.1230415963910507,2,0.18178731186648234,0.15241445412876653,6396
849,0.1788330973878919,10,0.12575059558345786,0.1522918464856749,6406
84,0.09894355146432926,8,0.20554647957369324,0.15224501551901126,6414
809,0.15913334642886964,8,0.14499750002005327,0.15206542322446145,6422
252,0.23837263123195118,7,0.06560375184156278,0.15198819153675697,6429
770,0.1354620353624641,3,0.16820453311871827,0.15183328424059117,6432
1045,0.22281377921377096,5,0.08037769750510024,0.1515957383594356,6437
2535,0.21226690509574403,8,0.0908682550674727,0.15156758008160837,6445
1420,0.2135114326291095,5,0.0893535613350695,0.1514324969820895,6450
2304,0.14912203459479467,3,0.15358834020047965,0.15135518739763715,6453
1017,0.1570371574557629,6,0.14552182736502114,0.151279492410392,6459
1951,0.2229244139182974,6,0.07937503175108221,0.1511497228346898,6465
2342,0.22193321727978604,7,0.07930551359213696,0.1506193654359615,6472
1036,0.08128489791126194,1,0.21987123097943062,0.15057806444534627,6473
2382,0.1515063253698923,4,0.14894800309088427,0.1502271642303883,6477
489,0.11716215209336667,5,0.1828086940479087,0.14998542307063767,6482
2636,0.16095994797911028,9,0.13857642853132193,0.1497681882552161,6491
14,0.14196916226950151,4,0.15716184094779986,0.14956550160865068,6495
26,0.15648940277580206,4,0.14236249441849394,0.149425948597148,6499
2378,0.2010977672110345,8,0.09772782571262797,0.14941279646183125,6507
268,0.16564363432746507,9,0.13292380007646992,0.14928371720196748,6516
1250,0.12296573259366123,4,0.1754967206145405,0.14923122660410088,6520
2614,0.17765224125590703,10,0.12078245361668222,0.1492173474362946,6530
1413,0.1597994125071404,10,0.13863124092587487,0.1492153267165076,6540
1262,0.18410969543846334,8,0.11404320286200911,0.1490764491502362,6548
2231,0.19159672972844813,7,0.10644299644655256,0.14901986308750034,6555
1894,0.1701787540725989,5,0.12708587899027549,0.1486323165314372,6560
830,0.12739021763426867,2,0.16877672104234454,0.1480834693383066,6562
939,0.19763422360402697,8,0.09849519923636979,0.1480647114201984,6570
1377,0.19718942693480895,9,0.09849653612404179,0.14784298152942538,6579
2760,0.13158304715070465,9,0.16402916554145286,0.14780610634607877,6588
2065,0.11548456871656962,4,0.17987288872014395,0.1476787287183568,6592
2772,0.14975423290637357,4,0.14546808448060577,0.14761115869348967,6596
2606,0.1681263674110801,4,0.1267155611051248,0.14742096425810247,6600
1127,0.1276363234055619,6,0.16713234920575504,0.14738433630565848,6606
1612,0.20349560509280884,6,0.09086290751678462,0.14717925630479672,6612
893,0.13254037602252425,2,0.1617607345395625,0.14715055528104337,6614
2028,0.19798644837762092,9,0.09628879982246132,0.1471376241000411,6623
2541,0.14576686784120071,3,0.14830629700831274,0.14703658242475673,6626
2762,0.1587585431441479,6,0.13528634797047082,0.14702244555730937,6632
1458,0.13222879256896033,6,0.16107223738847018,0.14665051497871526,6638
1149,0.15808344566142607,9,0.13501495977304995,0.146549202717238,6647
1648,0.16313877430294485,3,0.12887730847078763,0.14600804138686624,6650
1055,0.17548651046852662,8,0.11621377368630728,0.14585014207741695,6658
1883,0.19560215760252322,10,0.09600591439106103,0.14580403599679212,6668
757,0.1158029257234719,7,0.17558415306829087,0.14569353939588137,6675
1884,0.10441206685948706,8,0.1867404806913313,0.1455762737754092,6683
1761,0.09363308564706622,3,0.19735002125651394,0.14549155345179007,6686
322,0.1605422455232456,7,0.13029173562778912,0.14541699057551738,6693
1803,0.094836520290179,2,0.1958783753071499,0.14535744779866444,6695
2164,0.17377776874637316,10,0.11678382258965836,0.14528079566801577,6705
1870,0.1369341542879979,2,0.15362443616762428,0.14527929522781108,6707
975,0.17034357720383198,7,0.1202035812546958,0.14527357922926387,6714
2444,0.13118792320596792,2,0.15935834739293533,0.14527313529945163,6716
1032,0.14526562489416311,10,0.14506969195434258,0.14516765842425283,6726
683,0.1487698098212007,4,0.1409400459354604,0.14485492787833054,6730
259,0.17524311411856874,8,0.11446565936636867,0.1448543867424687,6738
656,0.16584819563828307,10,0.12376264361515811,0.14480541962672058,6748
1591,0.13681448817902042,5,0.1527581329561528,0.14478631056758662,6753
2257,0.14981293703530593,10,0.138802362547894,0.14430764979159996,6763
403,0.1564781135202381,5,0.13071953968283676,0.14359882660153744,6768
1137,0.1824072756994257,9,0.10472375890032966,0.14356551729987768,6777
1508,0.1535361335202833,3,0.1322302227522239,0.14288317813625362,6780
223,0.13122404882377237,4,0.1543356604091411,0.14277985461645673,6784
681,0.14191723169390758,4,0.14325660489354358,0.14258691829372558,6788
2749,0.1541886524918773,6,0.13080643738151831,0.1424975449366978,6794
2181,0.1497542329063736,4,0.13499891712098563,0.14237657501367962,6798
1793,0.19938857391865858,6,0.08478407927209142,0.142086326595375,6804
339,0.17625688926820776,4,0.10765421667740632,0.14195555297280704,6808
1494,0.1768782498944453,10,0.10673711173439784,0.14180768081442158,6818
249,0.14397187620653906,5,0.13937187669617623,0.14167187645135765,6823
871,0.14773119830932102,5,0.13558581080900423,0.14165850455916262,6828
1526,0.09534453679055492,2,0.18777122108646185,0.14155787893850838,6830
1790,0.13046631399032274,7,0.15239957968251588,0.14143294683641933,6837
886,0.18909503069548578,7,0.09364764453761065,0.14137133761654821,6844
1560,0.11277966308345685,10,0.16960024384831132,0.1411899534658841,6854
1697,0.07880803524054016,9,0.20332323537511732,0.14106563530782873,6863
1576,0.1744731868891101,7,0.10718363221685387,0.14082840955298198,6870
1381,0.19366040564553078,10,0.08793913417806806,0.14079976991179943,6880
928,0.127697285385607,5,0.15298139319738077,0.1403393392914939,6885
1094,0.14015836567705042,5,0.14000556145271562,0.140081963564883,6890
2032,0.1002237530452766,8,0.17983946652834334,0.14003160978680998,6898
965,0.1356200849403588,6,0.1443624783758419,0.13999128165810035,6904
2495,0.15907012659771183,8,0.1206086582193191,0.13983939240851545,6912
2693,0.16786897238422294,10,0.11115285171509318,0.13951091204965804,6922
2376,0.1619154705700396,4,0.11703221631912042,0.13947384344458003,6926
2556,0.11891650240799817,4,0.16002545434127532,0.13947097837463673,6930
508,0.1974093416331939,6,0.08086512675032018,0.13913723419175705,6936
680,0.13930264010530613,4,0.13880369943556597,0.13905316977043605,6940
2717,0.14097886877143537,6,0.13691334026732405,0.13894610451937972,6946
823,0.13740107789812114,8,0.14019593425721183,0.13879850607766647,6954
2503,0.06398750053623965,4,0.21346085459207548,0.13872417756415756,6958
1194,0.1421001176340429,3,0.13528634797047082,0.13869323280225687,6961
1128,0.15623878130228325,7,0.12104849426341496,0.1386436377828491,6968
1538,0.1236200578461454,3,0.15306855827359672,0.13834430805987105,6971
1623,0.1437799588619526,4,0.13289599281289183,0.13833797583742222,6975
1351,0.17362875057292965,10,0.10297377293765023,0.13830126175528995,6985
2210,0.14435796874682486,3,0.1322195276508477,0.1382887481988363,6988
860,0.1581015084703284,3,0.11709932808025598,0.13760041827529218,6991
1791,0.1388713905427648,6,0.13622618000390369,0.13754878527333425,6997
2400,0.11260355069665992,8,0.1623863979700697,0.13749497433336483,7005
1946,0.10265320084262998,2,0.17233417913760044,0.13749368999011521,7007
1228,0.13914233267629858,9,0.13570479381181433,0.13742356324405647,7016
484,0.15687323746497497,7,0.11793087221225497,0.13740205483861498,7023
2367,0.15217916500150136,5,0.12197629430779966,0.1370777296546505,7028
2299,0.15181339312123068,4,0.12183191043922102,0.13682265178022585,7032
238,0.18702458122506474,6,0.08643914621005713,0.13673186371756094,7038
2432,0.14408702661329098,9,0.12933185027927585,0.13670943844628342,7047
405,0.13028252490974232,5,0.14308040309837086,0.1366814640040566,7052
510,0.1509599254005991,9,0.12153913203904784,0.1362495287198235,7061
2029,0.13822112942228354,3,0.13380373954219618,0.13601243448223987,7064
1698,0.16261721069589224,9,0.10933735825648457,0.1359772844761884,7073
2590,0.1212420890541635,5,0.15052954120688872,0.1358858151305261,7078
1456,0.13904976078067452,4,0.13263262594150313,0.13584119336108882,7082
1661,0.13186573011002498,9,0.13916947190263182,0.1355176010063284,7091
2222,0.17109047435194016,5,0.09968262286666149,0.13538654860930083,7096
629,0.15654133335139606,10,0.11403250776063294,0.1352869205560145,7106
2045,0.15314778312888477,6,0.11721296353237808,0.13518037333063143,7112
1848,0.18937274638235796,10,0.08095656986708663,0.13516465812472228,7122
2122,0.11721408266896055,6,0.15291321192610755,0.13506364729753406,7128
1357,0.13168239259966713,8,0.13835985272845408,0.1350211226640606,7136
697,0.1658346485316064,8,0.10359676259281342,0.1347157055622099,7144
1619,0.11913777181705076,5,0.14980628497632367,0.1344720283966872,7149
1929,0.10239354796466003,8,0.16596390938040598,0.134178728672533,7157
2167,0.17589789094127548,4,0.09241770787934855,0.13415779941031203,7161
765,0.14527239844750148,7,0.12288270414943196,0.1340775512984667,7168
1688,0.18137995344311,5,0.08655812921286728,0.13396904132798865,7173
811,0.14413669933777215,5,0.12365809899920589,0.13389739916848903,7178
2539,0.15444830536984722,9,0.11332128351911615,0.13388479444448168,7187
514,0.16061449675885467,4,0.10685475784953598,0.13373462730419533,7191
1423,0.11265096557002835,6,0.15472068405868405,0.1336858248143562,7197
2178,0.12613033671333634,9,0.14085983267513896,0.13349508469423765,7206
2618,0.14633584632162178,4,0.12064074352344764,0.13348829492253472,7210
2216,0.16118573309038847,8,0.10542428804047026,0.13330501056542937,7218
1264,0.14617779674372702,5,0.120327911808194,0.1332528542759605,7223
1800,0.13110889841702053,5,0.1353719087814804,0.13324040359925046,7228
1573,0.10989503250176665,9,0.15579099632890642,0.13284301441533652,7237
357,0.14061445160183242,9,0.1250457884027668,0.1328301200022996,7246
642,0.12604679622216342,9,0.13959914760042028,0.13282297191129183,7255
1646,0.12891426713539653,6,0.13668072181239185,0.1327974944738942,7261
2538,0.1239537682406146,6,0.1415416453878712,0.13274770681424292,7267
451,0.16992813259908005,6,0.09554736191955678,0.13273774725931842,7273
1853,0.16140022894610276,5,0.10374275072659844,0.1325714898363506,7278
1155,0.13354737761882496,10,0.13136659331609643,0.1324569854674607,7288
1568,0.17681232064195215,10,0.08806613850691039,0.13243922957443127,7298
277,0.1251255929681484,5,0.13973684703063877,0.13243121999939358,7303
1118,0.15021935023560667,9,0.11400042245650434,0.1321098863460555,7312
96,0.14764991566926086,1,0.11587206519733798,0.13176099043329942,7313
1562,0.1166473620396523,7,0.1467916032759095,0.1317194826577809,7320
1789,0.15196557228623225,4,0.11116033828605652,0.1315629552861444,7324
2683,0.1689572566205838,7,0.09403935262551369,0.13149830462304873,7331
117,0.13880591286049407,8,0.12417707879348557,0.13149149582698982,7339
1547,0.1130009324925095,10,0.14943997775418907,0.1312204551233493,7349
752,0.13215428348223857,7,0.1300203474303682,0.13108731545630337,7356
971,0.16260817929144109,4,0.0994109672917062,0.13100957329157364,7360
2284,0.12618000943781754,6,0.13580773416256017,0.13099387180018884,7366
992,0.054881135428167596,7,0.20688309986818285,0.13088211764817523,7373
2605,0.20728427926005688,5,0.05403699970321093,0.1306606394816339,7378
2728,0.15216110219259912,10,0.10892425996582915,0.13054268107921413,7388
348,0.17918712844237614,7,0.08173223209439495,0.13045968026838556,7395
1449,0.20077489450190666,6,0.05949150140506894,0.1301331979534878,7401
1246,0.14926879491712552,5,0.11046836522701689,0.1298685800720712,7406
1432,0.13026220424972726,7,0.1294134004272693,0.1298378023384983,7413
1135,0.13827531784899036,3,0.12072897810980125,0.1295021479793958,7416
1742,0.15658423252253892,7,0.10235880460851918,0.12947151856552905,7423
2013,0.12548684914619349,7,0.1331219268294639,0.12930438798782867,7430
168,0.1369477013946746,4,0.12163137728841747,0.12928953934154602,7434
890,0.1619511446176215,7,0.09605805301026996,0.12900459881394571,7441
2629,0.16191501899981708,4,0.09575859017173659,0.12883680458577684,7445
737,0.14146566147135117,10,0.11551511618890757,0.12849038883012937,7455
2498,0.12619129869338153,2,0.13023157568254798,0.12821143718796474,7457
2072,0.13184721573090016,3,0.12452172843533339,0.12818447208311678,7460
496,0.1337185227331739,9,0.12247014061384531,0.1280943316735096,7469
2097,0.15535370366607273,7,0.10063823017462427,0.1279959669203485,7476
2106,0.09442107568542711,8,0.1613636789009714,0.12789237729319924,7484
1516,0.1348817676264791,8,0.12045625302470836,0.12766901032559375,7492
81,0.16115412317480954,10,0.09407010104197025,0.1276121121083899,7502
1072,0.1369499592457873,9,0.11803247567532885,0.12749121746055808,7511
2245,0.15985585878495992,6,0.09487624430820073,0.12736605154658032,7517
2674,0.1317298074730355,4,0.12291612634123252,0.12732296690713402,7521
2691,0.11534232409646439,6,0.13927294700844642,0.1273076355524554,7527
733,0.14580525131011804,6,0.10854592075464635,0.1271755860323822,7533
1071,0.11525201005195307,6,0.13858846052037016,0.12692023528616161,7539
624,0.15295360793318563,9,0.10080801490897132,0.1268808114210785,7548
815,0.12274672103572135,6,0.130833977267562,0.12679034915164167,7554
386,0.15111797497849386,6,0.10219169364951618,0.126654834314005,7560
609,0.15786443410348625,6,0.09499121664799481,0.12642782537574054,7566
2583,0.08667438851747238,10,0.16580749352277918,0.12624094102012579,7576
2773,0.11284965646795315,9,0.13917936487140473,0.12601451066967895,7585
2154,0.16434491836739296,8,0.0876003668419772,0.12597264260468508,7593
2659,0.19019911988963611,8,0.061744157132429416,0.12597163851103277,7601
407,0.15900013321321552,10,0.0918080871009056,0.12540411015706054,7611
798,0.08552559387128891,6,0.165049745590276,0.12528766973078245,7617
772,0.1456065604121932,5,0.10486680588123624,0.1252366831467147,7622
100,0.1513460179408849,8,0.09910080935179663,0.12522341364634076,7630
994,0.13955326157882486,5,0.1106528557257562,0.12510305865229054,7635
