block_id,gain_per_block,n_products,product_cumsum
1467,3388.4999999999986,5,6856
624,3387.1499999999996,9,6865
491,3383.999999999999,3,6868
130,3376.249999999999,5,6873
338,3373.499999999999,9,6882
2367,3369.999999999999,5,6887
2310,3369.6999999999994,5,6892
2728,3369.5999999999995,10,6902
1789,3365.27,4,6906
2299,3361.899999999999,4,6910
2382,3355.099999999998,4,6914
100,3351.5499999999997,8,6922
1050,3349.519999999998,9,6931
2249,3348.1499999999996,4,6935
386,3346.4999999999986,6,6941
2731,3343.85,4,6945
632,3343.499999999998,7,6952
510,3342.9999999999986,9,6961
655,3330.3499999999995,7,6968
1118,3326.5999999999985,9,6977
2257,3317.599999999999,10,6987
2181,3316.2999999999993,4,6991
2772,3316.2999999999984,4,6995
273,3315.149999999999,7,7002
2465,3313.6499999999996,3,7005
1246,3305.5499999999997,5,7010
2304,3302.2999999999993,3,7013
895,3301.6299999999997,4,7017
683,3294.4999999999995,4,7021
2227,3272.6899999999996,5,7026
871,3271.5,5,7031
96,3269.6999999999994,1,7032
1754,3267.649999999999,10,7042
16,3264.5499999999997,6,7048
937,3256.2999999999984,4,7052
2618,3240.5999999999995,4,7056
1264,3237.099999999999,5,7061
445,3235.499999999998,7,7068
733,3228.8499999999995,6,7074
2541,3227.999999999999,3,7077
772,3224.449999999999,5,7082
1180,3217.7999999999997,1,7083
765,3217.0499999999993,7,7090
1032,3216.899999999999,10,7100
2294,3211.85,8,7108
408,3209.8399999999992,7,7115
2199,3208.2499999999986,7,7122
2196,3203.749999999999,7,7129
881,3198.8999999999983,10,7139
1740,3198.499999999999,5,7144
1989,3198.4499999999975,7,7151
2210,3196.8,3,7154
1386,3193.1999999999994,10,7164
811,3191.899999999999,5,7169
234,3191.7999999999997,5,7174
2432,3190.7999999999993,9,7183
249,3188.2499999999986,5,7188
1623,3183.999999999999,4,7192
2603,3176.6999999999994,9,7201
2282,3176.5999999999995,6,7207
186,3172.549999999999,4,7211
35,3168.0699999999997,8,7219
1668,3165.149999999999,5,7224
1649,3160.9399999999996,4,7228
787,3160.0699999999983,9,7237
2091,3158.149999999999,6,7243
622,3155.1499999999996,8,7251
427,3149.949999999999,3,7254
2743,3148.6999999999985,10,7264
1194,3146.7999999999993,3,7267
14,3143.899999999999,4,7271
681,3142.7499999999995,4,7275
2175,3133.7999999999993,8,7283
737,3132.7499999999995,10,7293
1462,3131.6999999999994,8,7301
470,3122.7999999999993,6,7307
2717,3121.969999999999,6,7313
2102,3115.399999999999,9,7322
357,3113.8999999999996,9,7331
1094,3103.799999999999,5,7336
796,3100.3499999999995,6,7342
1405,3098.7999999999997,9,7351
446,3094.2999999999997,10,7361
994,3090.399999999999,5,7366
2064,3088.2999999999993,6,7372
1289,3087.95,7,7379
680,3084.85,4,7383
2235,3084.149999999999,2,7385
1228,3081.2999999999993,9,7394
1456,3079.2499999999995,4,7398
568,3078.649999999999,3,7401
1791,3075.2999999999997,6,7407
117,3073.8499999999995,8,7415
2549,3071.7,6,7421
455,3070.2,8,7429
1169,3067.8499999999995,5,7434
1153,3065.6499999999987,6,7440
1135,3062.1,3,7443
1046,3062.0999999999995,2,7445
2029,3060.899999999999,3,7448
1006,3051.2999999999997,4,7452
541,3047.7499999999973,10,7462
823,3042.7399999999984,8,7470
1072,3032.749999999999,9,7479
168,3032.7000000000003,4,7483
1870,3032.3999999999996,2,7485
1591,3029.7499999999995,5,7490
389,3027.2999999999993,10,7500
526,3024.3999999999987,6,7506
1488,3017.7999999999984,9,7515
1064,3010.099999999999,6,7521
965,3003.2999999999993,6,7527
770,2999.7999999999997,3,7530
193,2997.7499999999995,10,7540
1584,2997.599999999998,9,7549
1516,2986.9499999999994,8,7557
2110,2975.4499999999994,4,7561
715,2974.5999999999995,8,7569
1792,2972.849999999999,6,7575
2563,2971.249999999999,4,7579
1739,2968.249999999999,6,7585
496,2961.1899999999996,9,7594
1155,2957.399999999999,10,7604
270,2948.2499999999995,8,7612
2217,2944.5999999999995,5,7617
1175,2938.999999999999,10,7627
893,2935.0999999999995,2,7629
1458,2928.1999999999994,6,7635
1484,2927.7499999999995,6,7641
752,2926.5499999999997,7,7648
2136,2925.3999999999996,7,7655
1886,2925.2499999999986,7,7662
1021,2923.6499999999987,10,7672
1661,2920.1599999999985,9,7681
2072,2919.749999999999,3,7684
2672,2918.65,6,7690
2674,2917.149999999999,4,7694
1357,2916.0999999999995,8,7702
1297,2914.9999999999995,7,7709
2760,2913.899999999998,9,7718
223,2905.949999999999,4,7722
2444,2905.15,2,7724
1800,2903.3999999999996,5,7729
544,2902.849999999999,3,7732
1997,2893.35,4,7736
1790,2889.1699999999987,7,7743
1762,2887.9999999999995,8,7751
2770,2887.8999999999996,4,7755
2491,2887.349999999999,5,7760
405,2885.0999999999995,5,7765
1432,2884.649999999999,7,7772
1603,2880.45,6,7778
2077,2875.9999999999973,9,7787
367,2864.199999999999,5,7792
1646,2854.7999999999997,6,7798
2624,2854.4999999999995,6,7804
1065,2853.7999999999993,9,7813
1485,2849.85,8,7821
766,2849.4499999999975,6,7827
129,2845.2499999999995,7,7834
1922,2842.3499999999976,9,7843
450,2841.499999999999,7,7850
329,2840.2999999999993,10,7860
1505,2840.2499999999986,10,7870
1140,2832.45,9,7879
2441,2828.5499999999993,5,7884
928,2827.849999999999,5,7889
1127,2826.4999999999995,6,7895
2398,2826.4499999999994,2,7897
1233,2826.35,6,7903
2071,2822.0499999999993,5,7908
2640,2821.0999999999995,7,7915
830,2821.049999999999,2,7917
1693,2814.7499999999986,5,7922
2453,2809.0,5,7927
52,2806.2499999999995,5,7932
1060,2805.1999999999994,9,7941
319,2802.1499999999996,6,7947
598,2800.5999999999995,9,7956
987,2797.949999999999,5,7961
2512,2797.899999999999,7,7968
1764,2796.8199999999993,9,7977
2046,2796.5,5,7982
2498,2794.5,2,7984
2284,2794.249999999999,6,7990
529,2793.949999999999,10,8000
2178,2793.1499999999983,9,8009
642,2791.299999999999,9,8018
2650,2790.33,7,8025
575,2788.9499999999994,6,8031
2050,2782.849999999999,10,8041
2013,2778.899999999999,7,8048
2741,2777.249999999999,9,8057
277,2770.8999999999987,5,8062
364,2758.9999999999986,7,8069
2647,2758.449999999999,10,8079
1525,2754.6999999999994,5,8084
739,2753.9499999999994,5,8089
2538,2744.9499999999994,6,8095
1820,2744.6499999999996,8,8103
1538,2737.5599999999986,3,8106
1633,2734.0499999999993,7,8113
2604,2733.1499999999987,6,8119
104,2730.75,4,8123
2209,2728.8999999999996,7,8130
393,2724.749999999999,2,8132
1250,2723.069999999999,4,8136
2722,2722.1999999999985,9,8145
815,2718.2199999999984,6,8151
1362,2717.549999999998,9,8160
2726,2716.6,1,8161
2298,2708.1499999999987,8,8169
1085,2707.879999999999,5,8174
1947,2707.3999999999996,2,8176
620,2703.95,5,8181
1807,2701.5499999999993,9,8190
2107,2698.6499999999996,4,8194
1506,2697.2999999999997,1,8195
2085,2695.5499999999997,6,8201
2649,2692.95,6,8207
306,2690.85,5,8212
433,2686.7999999999993,5,8217
2590,2684.899999999999,5,8222
1654,2684.499999999999,6,8228
2266,2683.9,3,8231
235,2678.5999999999995,9,8240
854,2673.799999999999,9,8249
689,2672.5499999999997,2,8251
1755,2672.4999999999995,10,8261
1316,2668.3099999999995,5,8266
59,2666.6499999999996,9,8275
245,2662.459999999999,6,8281
1901,2659.749999999999,10,8291
844,2657.0499999999993,10,8301
394,2650.749999999999,9,8310
1417,2646.8999999999996,5,8315
1550,2641.05,4,8319
1619,2638.2999999999993,5,8324
1193,2635.6,2,8326
2556,2633.3999999999996,4,8330
146,2628.6999999999994,9,8339
279,2625.049999999999,5,8344
1392,2622.7499999999995,6,8350
1207,2622.1499999999987,3,8353
2438,2622.029999999999,10,8363
755,2619.3499999999995,5,8368
1656,2617.9999999999995,7,8375
255,2617.329999999999,8,8383
1012,2615.3499999999985,3,8386
1172,2614.749999999999,7,8393
1428,2612.95,7,8400
18,2599.3,5,8405
1796,2598.749999999999,6,8411
2122,2595.699999999999,6,8417
489,2594.5500000000006,5,8422
1430,2593.0999999999995,7,8429
1541,2591.5999999999995,10,8439
304,2591.3499999999995,10,8449
1401,2587.6999999999994,9,8458
793,2587.4999999999986,6,8464
1161,2586.9499999999985,5,8469
1774,2584.699999999999,10,8479
1562,2583.1499999999987,7,8486
1926,2582.999999999999,6,8492
138,2582.3,6,8498
616,2581.299999999998,6,8504
2607,2580.95,5,8509
2626,2579.9999999999977,9,8518
22,2577.9999999999995,9,8527
1515,2576.0499999999993,4,8531
2388,2575.9499999999994,9,8540
1178,2572.05,2,8542
757,2564.45,7,8549
1518,2562.2499999999986,10,8559
2678,2562.0000000000005,10,8569
1912,2560.7499999999995,8,8577
2386,2557.429999999999,10,8587
2065,2557.399999999999,4,8591
2691,2554.25,6,8597
1071,2552.249999999999,6,8603
745,2547.599999999999,6,8609
781,2547.4500000000003,3,8612
748,2539.7499999999986,10,8622
2205,2538.199999999999,4,8626
1295,2537.599999999999,7,8633
593,2536.6999999999994,8,8641
1374,2534.849999999999,8,8649
1061,2533.2499999999995,6,8655
601,2531.0,7,8662
1473,2528.749999999999,6,8668
90,2527.3999999999996,10,8678
1925,2525.949999999999,5,8683
660,2524.0499999999993,10,8693
1871,2520.249999999999,6,8699
1969,2517.1499999999996,4,8703
164,2517.1199999999994,5,8708
2412,2510.7499999999995,9,8717
1547,2502.3999999999987,10,8727
1198,2500.5499999999984,9,8736
2773,2499.0499999999997,9,8745
1560,2497.4999999999986,10,8755
1076,2495.7999999999993,6,8761
336,2495.599999999999,5,8766
2366,2494.95,7,8773
1423,2494.6499999999996,6,8779
2400,2493.6,8,8787
653,2491.1999999999994,5,8792
142,2486.749999999999,5,8797
1010,2485.85,2,8799
2054,2485.799999999999,7,8806
758,2480.669999999999,8,8814
1406,2479.999999999999,8,8822
719,2476.8999999999996,5,8827
1296,2476.1999999999994,6,8833
2317,2469.499999999999,6,8839
1720,2468.039999999999,7,8846
1110,2464.6499999999983,10,8856
782,2459.8999999999983,5,8861
2668,2458.7,9,8870
909,2457.5,5,8875
865,2455.6699999999987,8,8883
2445,2454.6999999999994,8,8891
1721,2454.199999999998,6,8897
148,2448.6499999999996,8,8905
880,2447.55,2,8907
536,2444.85,4,8911
1806,2436.899999999999,5,8916
1844,2435.8999999999987,5,8921
791,2435.349999999999,7,8928
1573,2433.619999999998,9,8937
838,2433.3499999999985,7,8944
2687,2429.4499999999994,9,8953
1866,2429.0499999999984,5,8958
2384,2416.639999999999,3,8961
134,2413.0499999999997,5,8966
28,2411.7999999999993,8,8974
1520,2411.2299999999996,3,8977
250,2407.0499999999997,10,8987
588,2405.0999999999995,6,8993
2003,2402.6,3,8996
99,2400.2999999999993,7,9003
1003,2399.1999999999994,1,9004
1402,2392.2,5,9009
1990,2390.3999999999996,6,9015
877,2389.8999999999987,5,9020
2152,2389.4999999999995,5,9025
1644,2381.0499999999993,7,9032
321,2379.849999999999,10,9042
288,2376.95,8,9050
2114,2376.749999999998,8,9058
397,2375.5199999999995,8,9066
207,2374.399999999999,10,9076
1544,2373.9999999999995,10,9086
2104,2372.3999999999996,7,9093
1782,2361.7999999999997,3,9096
1617,2361.449999999999,3,9099
2185,2358.049999999999,8,9107
1216,2357.05,5,9112
1676,2355.009999999999,6,9118
1703,2347.9499999999994,9,9127
1136,2347.0499999999993,5,9132
492,2346.1499999999996,4,9136
1337,2344.6499999999996,5,9141
2483,2338.0499999999997,4,9145
1639,2337.4999999999986,8,9153
892,2333.549999999999,5,9158
668,2331.299999999999,5,9163
2093,2328.7999999999993,4,9167
650,2327.6,4,9171
1553,2325.2599999999984,9,9180
2250,2321.099999999998,8,9188
215,2318.55,3,9191
916,2317.95,1,9192
1898,2317.6499999999996,7,9199
340,2316.7,6,9205
2044,2314.49,4,9209
2504,2312.899999999999,4,9213
1884,2312.199999999999,8,9221
571,2306.15,2,9223
2186,2303.2499999999995,3,9226
1380,2297.7699999999986,7,9233
1113,2297.7,7,9240
754,2297.4999999999995,3,9243
1395,2282.2299999999987,9,9252
2707,2277.7,3,9255
352,2276.7999999999993,9,9264
735,2276.2,3,9267
1650,2274.449999999999,4,9271
133,2273.7,4,9275
1946,2273.2499999999995,2,9277
1242,2273.1,9,9286
1341,2270.5999999999995,5,9291
305,2269.9999999999995,9,9300
920,2268.5699999999993,3,9303
1929,2267.499999999999,8,9311
2652,2263.349999999999,4,9315
1379,2261.399999999999,5,9320
1736,2256.5499999999997,4,9324
2713,2253.2999999999997,1,9325
1342,2251.95,4,9329
2307,2246.749999999999,8,9337
2151,2244.1499999999987,2,9339
1636,2239.749999999999,7,9346
2011,2238.5499999999997,3,9349
1400,2236.249999999999,8,9357
828,2235.2999999999993,4,9361
2034,2222.7699999999995,7,9368
1868,2220.379999999998,8,9376
2032,2219.449999999999,8,9384
2161,2215.7,3,9387
1279,2215.3999999999996,6,9393
704,2212.2999999999993,10,9403
524,2210.249999999999,3,9406
1674,2208.2999999999993,7,9413
1773,2208.099999999999,6,9419
1604,2207.849999999999,2,9421
634,2205.749999999999,4,9425
1482,2202.8499999999995,9,9434
401,2197.25,1,9435
84,2191.099999999999,8,9443
684,2187.6999999999994,9,9452
2113,2186.0999999999995,9,9461
1082,2185.849999999999,9,9470
1350,2179.7999999999993,5,9475
2330,2177.899999999999,3,9478
2546,2172.149999999999,5,9483
1904,2169.7999999999993,6,9489
949,2168.199999999999,6,9495
149,2168.0999999999995,2,9497
769,2165.2499999999995,2,9499
1726,2157.4999999999995,8,9507
161,2157.2999999999997,1,9508
1159,2156.4499999999994,4,9512
1821,2156.3999999999996,3,9515
675,2156.399999999999,3,9518
494,2155.1499999999996,9,9527
2025,2154.7999999999997,7,9534
842,2154.7099999999996,6,9540
1704,2148.2999999999997,8,9548
1537,2143.5499999999997,6,9554
647,2142.05,5,9559
50,2138.389999999999,10,9569
2487,2134.2999999999993,5,9574
1602,2133.2499999999995,5,9579
1206,2130.8499999999995,7,9586
73,2130.5999999999995,7,9593
961,2128.1299999999997,10,9603
335,2127.35,9,9612
2348,2122.4999999999995,6,9618
1001,2120.0999999999995,9,9627
518,2118.8999999999996,7,9634
2505,2117.4,3,9637
2343,2116.2999999999993,3,9640
1605,2115.1499999999996,3,9643
2322,2114.7,9,9652
1823,2113.0899999999997,10,9662
1526,2111.3999999999996,2,9664
1232,2101.25,3,9667
1803,2100.1499999999996,2,9669
486,2097.9,3,9672
512,2097.6499999999996,4,9676
2272,2094.4999999999995,9,9685
1817,2094.1,6,9691
2106,2090.95,8,9699
543,2088.45,2,9701
643,2087.5999999999995,8,9709
2165,2086.0,9,9718
1983,2081.0999999999995,4,9722
1320,2078.3499999999995,5,9727
1200,2078.1699999999996,6,9733
438,2075.1999999999994,7,9740
1761,2073.5,3,9743
2362,2071.9999999999995,2,9745
977,2066.5,6,9751
587,2065.7999999999997,2,9753
565,2064.35,4,9757
236,2063.3500000000004,5,9762
292,2062.8499999999995,7,9769
559,2062.5499999999997,3,9772
1916,2061.75,4,9776
502,2059.9,10,9786
679,2059.3999999999996,7,9793
1627,2057.2,4,9797
602,2047.9500000000003,3,9800
742,2046.4000000000003,3,9803
69,2043.6000000000001,5,9808
2561,2041.4000000000003,6,9814
2765,2036.6000000000001,5,9819
1209,2036.6,1,9820
1271,2033.3200000000004,7,9827
718,2026.9500000000003,8,9835
1945,2026.95,7,9842
1504,2026.5,2,9844
1664,2024.4000000000003,7,9851
1571,2021.1000000000001,10,9861
707,2021.0500000000002,5,9866
2325,2017.15,3,9869
437,2016.9,8,9877
701,2015.2500000000002,7,9884
2463,2012.4499999999998,7,9891
1339,2011.4999999999998,4,9895
1708,2001.2000000000005,8,9903
1111,1998.3500000000001,10,9913
985,1998.1499999999999,3,9916
1502,1998.0000000000002,1,9917
2049,1998.0,1,9918
1139,1997.5000000000002,1,9919
286,1996.7,2,9921
2458,1995.0000000000002,2,9923
2409,1987.6000000000001,4,9927
180,1987.5000000000005,9,9936
1598,1986.8000000000002,10,9946
907,1985.4300000000003,8,9954
914,1982.4,2,9956
1375,1981.9,8,9964
883,1980.6900000000003,2,9966
89,1979.9,7,9973
2619,1977.7500000000002,5,9978
2073,1975.2500000000002,10,9988
974,1974.5,1,9989
2564,1971.7500000000005,2,9991
945,1966.65,7,9998
2490,1965.75,6,10004
1090,1965.15,10,10014
372,1963.9500000000003,5,10019
227,1958.6000000000001,9,10028
2754,1956.0,8,10036
1682,1954.3200000000002,8,10044
1596,1947.3500000000001,3,10047
2426,1946.8500000000001,8,10055
1837,1946.75,5,10060
41,1946.5000000000002,5,10065
2177,1937.3999999999999,6,10071
1785,1935.1500000000003,2,10073
274,1925.15,5,10078
2620,1920.7500000000002,6,10084
461,1920.3,4,10088
2583,1919.4000000000003,10,10098
2383,1913.5500000000002,6,10104
1878,1912.8000000000004,8,10112
1167,1906.7500000000002,3,10115
641,1902.2499999999998,3,10118
2301,1900.4499999999996,2,10120
2006,1897.35,6,10126
764,1894.3500000000001,2,10128
1431,1894.3500000000001,5,10133
798,1893.96,6,10139
797,1893.2500000000002,8,10147
2655,1891.7500000000002,5,10152
224,1887.4500000000005,8,10160
1191,1886.15,4,10164
167,1884.75,1,10165
1158,1883.1,8,10173
2447,1882.2500000000002,4,10177
61,1877.9500000000005,7,10184
2424,1877.65,2,10186
1531,1871.85,10,10196
2411,1866.1499999999999,4,10200
969,1862.4499999999998,8,10208
738,1860.7,5,10213
2392,1859.6000000000004,7,10220
1862,1859.3,4,10224
2036,1857.5000000000005,8,10232
725,1855.4,4,10236
2630,1854.7000000000003,9,10245
833,1850.85,5,10250
158,1850.2,3,10253
1927,1843.5000000000002,4,10257
1126,1842.4499999999998,1,10258
1152,1840.85,7,10265
443,1837.7000000000003,3,10268
1322,1836.0000000000002,1,10269
775,1836.0,6,10275
1490,1826.95,7,10282
1384,1826.95,9,10291
324,1826.95,5,10296
2570,1824.2000000000003,4,10300
750,1824.1000000000001,3,10303
326,1823.8999999999999,6,10309
2737,1818.95,10,10319
283,1818.1,7,10326
282,1815.45,2,10328
1775,1814.1500000000003,9,10337
1942,1805.5500000000004,10,10347
2057,1804.2000000000003,4,10351
1095,1802.9500000000003,8,10359
2214,1802.15,6,10365
1036,1800.0500000000004,1,10366
1982,1797.7500000000002,1,10367
999,1794.7000000000003,6,10373
665,1791.3000000000004,5,10378
1574,1786.6999999999998,3,10381
2287,1784.2500000000002,5,10386
1626,1776.3000000000004,3,10389
2239,1774.26,7,10396
1281,1774.0600000000004,4,10400
1624,1767.2,5,10405
1936,1767.2,7,10412
694,1766.85,7,10419
778,1763.0500000000002,3,10422
1414,1761.9000000000003,7,10429
1908,1759.1300000000003,9,10438
887,1756.5,4,10442
2229,1755.6500000000003,8,10450
222,1755.6000000000001,1,10451
2135,1754.7500000000002,4,10455
1448,1754.6000000000001,9,10464
1818,1754.05,6,10470
548,1752.0500000000002,10,10480
163,1749.0500000000006,6,10486
900,1745.3,4,10490
1697,1745.2000000000005,9,10499
2440,1742.55,4,10503
2259,1738.6500000000003,4,10507
1599,1738.65,1,10508
2144,1737.1500000000003,6,10514
1267,1737.0000000000002,5,10519
1282,1735.75,7,10526
1543,1735.2000000000007,8,10534
2449,1734.7500000000005,6,10540
2053,1728.5,7,10547
1920,1718.25,6,10553
12,1717.8500000000001,7,10560
1988,1716.0000000000007,6,10566
1107,1715.3,3,10569
47,1707.15,4,10573
1491,1699.15,2,10575
1093,1697.1000000000001,4,10579
2234,1696.45,3,10582
493,1694.8500000000001,6,10588
2430,1694.5000000000002,5,10593
827,1686.99,9,10602
2297,1685.7500000000002,5,10607
1493,1682.05,10,10617
2516,1678.6000000000001,4,10621
1015,1676.5000000000002,4,10625
884,1675.8,4,10629
2211,1673.2,3,10632
2288,1672.2,4,10636
2718,1670.1,8,10644
220,1670.05,7,10651
2124,1666.5500000000002,10,10661
1545,1661.8500000000004,7,10668
801,1658.7,3,10671
449,1657.7900000000004,7,10678
673,1657.05,7,10685
1779,1654.4700000000003,7,10692
160,1651.6000000000001,6,10698
412,1649.85,6,10704
2204,1647.25,2,10706
720,1647.25,4,10710
1987,1647.25,2,10712
143,1647.1500000000003,7,10719
2218,1639.6500000000003,6,10725
1938,1635.9,4,10729
2690,1635.9,8,10737
2497,1627.65,4,10741
297,1627.1,7,10748
1009,1626.2400000000005,9,10757
206,1621.7000000000005,5,10762
1287,1620.9000000000003,10,10772
2095,1620.2,5,10777
1445,1617.7000000000003,4,10781
414,1617.3,5,10786
1865,1615.5,3,10789
2752,1614.95,9,10798
2758,1612.55,2,10800
760,1609.3000000000002,4,10804
2315,1607.5500000000004,7,10811
1234,1607.1000000000001,5,10816
2553,1604.2000000000003,4,10820
1239,1602.95,5,10825
2419,1600.9,9,10834
2393,1600.2000000000005,9,10843
1672,1599.7000000000003,7,10850
2142,1599.0,4,10854
37,1598.0,2,10856
2414,1597.4000000000003,6,10862
1439,1596.9800000000002,8,10870
2577,1595.3000000000002,5,10875
1734,1593.2,5,10880
2129,1592.8500000000001,8,10888
2476,1591.8500000000001,6,10894
2179,1588.9,4,10898
1959,1586.1200000000001,2,10900
1510,1583.55,1,10901
1839,1581.4000000000003,8,10909
458,1579.3500000000006,6,10915
747,1577.55,4,10919
1300,1561.6499999999999,3,10922
476,1554.8,5,10927
923,1554.6500000000003,8,10935
586,1552.7500000000002,9,10944
2067,1548.75,5,10949
2425,1548.5500000000004,10,10959
1461,1547.45,8,10967
2545,1546.8000000000002,3,10970
2311,1536.15,2,10972
1512,1535.3000000000002,8,10980
623,1531.05,5,10985
682,1527.9000000000003,7,10992
1336,1527.4500000000003,2,10994
1872,1526.94,1,10995
2750,1526.0500000000002,2,10997
1799,1524.65,8,11005
264,1522.8000000000002,6,11011
135,1521.3,9,11020
2759,1518.0000000000002,6,11026
2656,1517.1500000000008,9,11035
2203,1516.1999999999998,4,11039
1360,1515.25,4,11043
211,1514.3000000000002,6,11049
1499,1514.1499999999999,7,11056
986,1510.9000000000003,8,11064
316,1509.0500000000004,5,11069
1168,1506.8000000000004,6,11075
2658,1505.1,2,11077
2472,1502.9,8,11085
120,1500.8000000000002,6,11091
2679,1500.1900000000003,5,11096
818,1498.35,9,11105
155,1493.8500000000001,5,11110
1014,1492.05,5,11115
2352,1491.75,4,11119
958,1491.3500000000006,7,11126
2404,1489.95,9,11135
2336,1489.4,2,11137
452,1489.0000000000002,7,11144
182,1487.6500000000003,3,11147
392,1486.85,4,11151
1470,1486.8,7,11158
307,1486.5000000000002,5,11163
399,1484.9,4,11167
1016,1483.3500000000001,1,11168
1519,1481.7500000000005,9,11177
434,1479.15,4,11181
785,1479.15,2,11183
225,1479.1499999999999,1,11184
1978,1478.15,4,11188
2174,1477.65,4,11192
816,1476.3,3,11195
1210,1468.6500000000003,10,11205
1766,1467.55,1,11206
998,1467.4,1,11207
1896,1460.2500000000005,10,11217
2353,1458.3000000000002,3,11220
1825,1453.2,3,11223
67,1453.2,2,11225
521,1451.45,3,11228
1780,1451.0500000000004,5,11233
630,1449.9500000000003,2,11235
2651,1447.3000000000002,5,11240
1530,1445.85,2,11242
421,1444.1500000000003,10,11252
1864,1443.05,9,11261
2397,1438.2000000000003,1,11262
547,1437.6000000000001,8,11270
1398,1436.3999999999999,3,11273
150,1428.3500000000001,4,11277
2063,1427.8500000000001,8,11285
1323,1425.7,4,11289
723,1424.0800000000002,7,11296
525,1423.1400000000003,6,11302
727,1423.1000000000001,3,11305
2514,1419.6000000000001,7,11312
2643,1418.5000000000005,6,11318
687,1418.0000000000002,8,11326
2503,1417.0000000000007,4,11330
240,1415.8500000000001,7,11337
1778,1415.6500000000003,8,11345
175,1414.1999999999998,7,11352
1812,1411.5500000000002,3,11355
1145,1407.6499999999999,4,11359
788,1406.5500000000002,3,11362
1443,1403.5500000000002,4,11366
2609,1401.3,1,11367
2212,1400.5000000000005,8,11375
2528,1397.95,5,11380
1805,1396.8000000000002,3,11383
64,1395.8500000000001,2,11385
2286,1393.95,5,11390
178,1393.3000000000002,9,11399
1968,1390.7000000000005,3,11402
1455,1387.85,8,11410
2689,1387.65,4,11414
2714,1384.3000000000002,4,11418
2486,1382.1499999999999,1,11419
1238,1380.6000000000004,6,11425
1170,1379.9000000000003,10,11435
1565,1377.7,1,11436
1781,1377.0,1,11437
1063,1374.0000000000002,8,11445
2645,1373.45,7,11452
116,1373.1,7,11459
1552,1372.1200000000001,7,11466
1481,1370.4,10,11476
2471,1363.3000000000004,5,11481
1690,1355.75,3,11484
62,1351.2000000000003,7,11491
2327,1350.8000000000002,8,11499
2040,1349.4,2,11501
2662,1347.75,6,11507
882,1347.75,1,11508
114,1347.75,4,11512
662,1347.3,3,11515
894,1347.2600000000002,5,11520
1665,1339.8,3,11523
203,1329.3,8,11531
2485,1328.3,1,11532
749,1326.3,6,11538
2581,1323.8500000000001,7,11545
2395,1323.85,3,11548
2338,1323.45,3,11551
2100,1323.45,1,11552
2096,1322.7000000000003,10,11562
31,1319.34,1,11563
2192,1318.3500000000001,3,11566
230,1316.7,3,11569
1310,1316.7,4,11573
1899,1313.9500000000003,4,11577
2262,1312.3000000000002,5,11582
1745,1310.35,3,11585
1609,1310.35,2,11587
1201,1303.45,4,11591
1669,1300.5000000000005,8,11599
931,1300.15,5,11604
856,1297.65,7,11611
233,1297.5,3,11614
109,1296.7500000000002,5,11619
2530,1296.75,4,11623
2076,1293.5000000000002,1,11624
2720,1291.95,2,11626
1867,1291.1999999999998,5,11631
703,1284.9000000000003,9,11640
1567,1284.65,4,11644
2090,1284.3000000000004,3,11647
800,1283.6000000000006,7,11654
121,1282.8,3,11657
1838,1280.2,4,11661
2016,1279.68,7,11668
2712,1278.4,2,11670
2517,1276.8000000000002,7,11677
2030,1275.0,4,11681
2251,1271.9,8,11689
1288,1269.95,6,11695
1355,1268.6000000000001,5,11700
1961,1264.65,5,11705
2634,1264.5000000000002,8,11713
1106,1263.55,2,11715
464,1262.8500000000001,9,11724
334,1261.1999999999998,3,11727
915,1261.0,4,11731
1306,1257.8,4,11735
1056,1256.2500000000002,5,11740
281,1254.9500000000003,6,11746
1028,1252.1000000000004,10,11756
1944,1249.65,3,11759
1426,1248.4500000000003,2,11761
667,1246.7000000000005,2,11763
542,1238.6000000000001,8,11771
1333,1238.55,1,11772
874,1231.5000000000002,9,11781
825,1231.4000000000003,4,11785
2434,1229.6500000000003,6,11791
1044,1228.95,10,11801
247,1228.15,3,11804
957,1227.95,3,11807
287,1225.48,10,11817
197,1222.21,6,11823
112,1219.11,5,11828
992,1215.3400000000004,7,11835
621,1213.3500000000001,2,11837
2369,1213.35,6,11843
924,1210.25,5,11848
1077,1206.6000000000001,3,11851
1031,1206.0000000000002,10,11861
1991,1205.45,4,11865
244,1202.0500000000002,10,11875
2190,1201.9,6,11881
1190,1199.3000000000002,6,11887
1472,1198.5,4,11891
1182,1197.5500000000002,4,11895
2141,1195.3000000000002,6,11901
1096,1190.65,7,11908
1436,1188.3000000000002,6,11914
743,1184.15,4,11918
1091,1183.55,4,11922
824,1177.5000000000002,4,11926
2357,1174.6000000000004,6,11932
172,1170.8,6,11938
2622,1168.9000000000003,8,11946
1451,1168.05,3,11949
33,1164.35,1,11950
864,1162.55,4,11954
2744,1161.15,5,11959
563,1158.1000000000001,7,11966
674,1157.35,5,11971
415,1157.1,1,11972
2730,1152.85,3,11975
49,1152.55,4,11979
1846,1151.5499999999995,6,11985
722,1148.8,2,11987
1039,1147.5000000000002,5,11992
1122,1141.6,3,11995
692,1140.0500000000002,7,12002
1326,1133.8500000000001,7,12009
934,1132.45,2,12011
2149,1131.8500000000001,4,12015
1592,1129.95,9,12024
1715,1127.1900000000003,3,12027
106,1124.55,3,12030
189,1122.75,8,12038
685,1119.3000000000002,5,12043
